round,age,criminal_cases,assets_cr,liabilities_cr,campaign_spending_cr,social_media_followers,speech_sentiment,popularity_score,historical_win_rate,total_votes,vote_surge_score,constituency_volatility,independent_candidate_count,voter_turnout,urban_voter_ratio,postal_vote_ratio,anomaly_score,strategic_manipulation_score,bot_activity_flag,fake_news_score,cyber_attack_risk,booth_capture_risk,deepfake_propagation_score,suspicious_timing_index,vote_injection_risk,adversarial_pressure,strategic_polarization_index,influence_network_strength,vote_change_per_round,late_round_surge,sequential_risk_score,network_failure_count,power_outage_risk,time_between_updates_hr,server_delay_s,attack_response_score,fraud_label
4.0,3.8918202981106265,0.0,1.2919836816486494,0.1310282624064041,0.6729444732424258,7.980023592310645,0.4066,0.529,0.5092,12.329859842304248,0.1731,0.174,7.0,0.8262,0.3149,0.0561,0.3977,0.4657,1.0,0.5973,0.522,0.558,0.6961,0.262,0.2109,0.0375,0.2471,0.0921,-0.0011,0.0,0.3214,2.0,0.2187,0.8216666666666667,0.2789,0.0,1
3.0,3.970291913552122,1.3862943611198906,1.4516138272405332,0.20701416938432615,0.4252677354043441,11.61715033602776,0.3812,0.5799,0.2361,11.000081138327317,0.1477,0.4452,8.0,0.5364,0.8804,0.0216,0.3403,0.3307,1.0,0.4251,0.3076,0.4163,0.5758,0.1908,0.1345,0.0846,0.1962,0.0754,0.007,0.0,0.2393,1.0,0.32,1.4333333333333333,0.2225,0.0,0
1.0,3.4657359027997265,1.3862943611198906,0.0,0.5306282510621704,0.0,10.714484433197,0.7852,0.6612,0.4289,11.974947324474305,0.0717,0.1736,2.0,0.7363,0.4454,0.0454,0.3074,0.3531,1.0,0.5073,0.3615,0.548,0.5399,0.1416,0.1564,0.096,0.1887,0.1149,-0.0091,0.0,0.1638,2.0,0.1767,0.3783333333333333,0.5317999999999999,0.0,0
3.0,3.8712010109078907,0.0,1.5871923034867808,0.2151113796169455,0.9321640810304452,13.146911589325523,0.3807,0.5298,0.3395,11.278531362883164,0.1289,0.1171,6.0,0.7686,0.5974,0.0662,0.2074,0.3029,0.0,0.3627,0.5579,0.549,0.2018,0.1955,0.1879,0.103,0.1651,0.0736,0.0187,0.0,0.1519,3.0,0.2243,0.24833333333333335,0.4874,0.0,0
4.0,3.258096538021482,1.6094379124341003,1.3937663759585917,0.44468582126144574,0.5877866649021191,11.856557721646434,0.6612,0.5211,0.3505,12.036440239852206,0.1352,0.0616,4.0,0.7943,0.4767,0.0226,0.186,0.2555,0.0,0.2544,0.4924,0.4658,0.1876,0.181,0.164,0.1904,0.2912,0.1075,0.0104,0.0,0.17,0.0,0.2478,0.11666666666666667,0.3472,0.0,0
3.0,3.8918202981106265,2.3978952727983707,2.3504224224082058,1.0116009116784799,0.598836501088704,9.516279760698795,0.2426,0.2379,0.395,11.162573346914975,0.055,0.2997,5.0,0.6362,0.6441,0.0793,0.3258,0.2867,1.0,0.4874,0.2083,0.4095,0.5668,0.1062,0.1099,0.7479,0.4881,0.1467,0.0053,0.0,0.2697,1.0,0.0798,4.655,0.2358,1.0,0
3.0,3.8918202981106265,1.0986122886681096,1.4586150226995167,0.7929925155296614,0.3293037471426004,8.051659556841953,0.623,0.5542,0.3618,10.519159559816663,0.0433,0.2317,6.0,0.6611,0.3914,0.0507,0.1813,0.278,0.0,0.2907,0.4396,0.5298,0.1282,0.1786,0.1366,0.7427,0.4769,0.0784,-0.0216,0.0,0.1781,0.0,0.2114,0.36666666666666664,0.2405,1.0,0
6.0,4.060443010546419,1.3862943611198906,1.7647307968401358,0.9555114450274365,1.0331844833456545,9.741145078057485,0.6856,0.6354,0.3394,11.768605903896209,0.0292,0.0208,10.0,0.6538,0.1743,0.012,0.2085,0.1903,0.0,0.2444,0.1936,0.3526,0.1565,0.4369,0.1021,0.1389,0.2389,0.0959,-0.0223,0.0082,0.2014,0.0,0.3203,0.08333333333333333,0.1658,0.0,0
1.0,3.970291913552122,0.0,0.3293037471426004,0.019802627296179712,0.04879016416943201,7.630946580890459,0.6573,0.5519,0.7064,10.32505564222569,0.1427,0.2263,6.0,0.5312,0.3686,0.0338,0.1661,0.2677,0.0,0.2863,0.4222,0.3549,0.092,0.1876,0.1506,0.5326,0.4067,0.2515,0.0077,0.0,0.0997,1.0,0.5771,0.52,0.4889,1.0,0
2.0,4.2626798770413155,0.0,1.2119409739751128,0.7275486072772778,0.5596157879354227,8.300528606199737,0.1816,0.3781,0.4013,10.667046597336439,0.0381,0.0986,4.0,0.6601,0.3872,0.0802,0.3124,0.3603,1.0,0.4845,0.5112,0.2311,0.6219,0.21,0.1289,0.0883,0.1921,0.115,0.0,0.0,0.1633,1.0,0.1326,0.19499999999999998,0.257,0.0,0
6.0,4.174387269895637,0.0,1.0402767116551463,0.27002713721306015,0.4762341789963716,9.207335862955883,0.5307,0.6449,0.5528,11.462442368599397,0.0996,0.2535,3.0,0.7386,0.3434,0.2323,0.4296,0.4573,1.0,0.493,0.5086,0.5881,0.6353,0.5401,0.3125,1.0,0.722,0.4599,0.0389,0.0377,0.4177,2.0,0.4279,0.385,0.2523,1.0,1
7.0,4.189654742026425,1.6094379124341003,1.2612978709452054,0.29266961396282,0.23901690047049992,10.858998997563564,0.2023,0.5211,0.3314,12.110777965605726,0.0853,0.0215,6.0,0.7469,0.2757,0.0097,0.2381,0.271,0.0,0.1737,0.3989,0.2698,0.1362,0.5085,0.1583,1.0,0.6666,0.1535,0.0651,0.0596,0.2114,0.0,0.2477,0.105,0.3291,-1.0,1
3.0,4.189654742026425,1.9459101490553132,3.910021002757473,2.9668182633893485,2.5152741864043966,8.340456012916183,0.4312,0.4903,0.4034,11.474725031154925,0.0392,0.6139,5.0,0.6591,0.3257,0.0104,0.2371,0.2191,0.0,0.18,0.4579,0.4072,0.1324,0.2233,0.1442,0.9423,0.5519,0.2338,0.066,0.0,0.1681,3.0,0.4513,0.9933333333333334,0.3573,1.0,0
6.0,3.970291913552122,1.0986122886681096,1.7369512327330598,0.8796267475025636,0.9439058989071285,9.616272037895989,0.4487,0.5607,0.336,10.963965204722781,0.1283,0.2272,4.0,0.5498,0.2228,0.1507,0.2665,0.311,0.0,0.2287,0.4061,0.3821,0.178,0.5029,0.2402,1.0,0.5973,0.1171,-0.0219,0.1289,0.3488,4.0,0.4537,0.9316666666666666,0.2671,-1.0,0
2.0,3.8066624897703196,0.6931471805599453,0.8064758658669485,0.35065687161316933,0.11332868530700317,10.962613759510507,0.5846,0.73,0.6991,11.635346616806068,0.1389,0.0246,1.0,0.5641,0.4722,0.1804,0.3706,0.4465,1.0,0.568,0.3851,0.3084,0.7081,0.1705,0.258,0.7705,0.5495,0.0913,0.0445,0.0,0.2659,0.0,0.0624,0.15666666666666668,0.5336000000000001,1.0,1
2.0,4.04305126783455,0.6931471805599453,0.7227059828014898,0.23901690047049992,0.2546422183735807,6.814542897259958,0.221,0.4394,0.3719,11.883985446354215,0.1259,0.5061,4.0,0.5704,0.4964,0.1317,0.3499,0.3364,1.0,0.5658,0.2998,0.3505,0.5772,0.1199,0.1721,0.0887,0.2466,0.0749,-0.0146,0.0,0.2478,1.0,0.1588,0.7833333333333333,0.2607,0.0,0
6.0,3.6375861597263857,0.0,1.5665304114228238,0.9631743177730056,0.0,10.298498202740433,0.7736,0.735,0.6632,12.138799722654674,0.066,0.1683,4.0,0.6603,0.301,0.0266,0.2163,0.1289,0.0,0.1476,0.2127,0.2667,0.138,0.4662,0.1579,0.9083,0.5501,0.1799,-0.0378,0.0162,0.2337,0.0,0.3353,1.27,0.1415,-1.0,1
7.0,4.276666119016055,0.0,0.49469624183610705,0.04879016416943201,0.18232155679395462,9.026898187513526,0.314,0.5407,0.17,11.088506868944977,0.0505,0.3868,7.0,0.7177,0.2691,0.0715,0.2921,0.2753,0.0,0.2826,0.609,0.368,0.1501,0.5568,0.1008,1.0,0.6562,0.2682,0.0707,0.0715,0.2936,0.0,0.118,3.195,0.3085,-1.0,1
2.0,3.4339872044851463,0.6931471805599453,0.9001613499442714,0.2776317365982795,0.3920420877760237,9.753826777981722,0.7628,0.6584,0.4174,12.318892272717648,0.226,0.5487,5.0,0.458,0.1929,0.0157,0.2291,0.2412,0.0,0.258,0.2681,0.5387,0.1725,0.1485,0.2075,0.0,0.0964,0.0452,0.0346,0.0,0.1496,2.0,0.1175,0.7183333333333334,0.1423,0.0,0
1.0,4.007333185232471,0.0,0.5306282510621704,0.07696104113612832,0.11332868530700317,9.98502145551739,0.5734,0.5148,0.6914,12.045804123142252,0.1121,0.0505,3.0,0.7741,0.146,0.3928,0.3608,0.4936,1.0,0.5551,0.393,0.4591,0.6544,0.2119,0.5532,0.0932,0.2421,0.1322,0.0055,0.0,0.1787,3.0,0.0754,0.095,0.2051,0.0,1
1.0,3.970291913552122,0.0,0.0,0.44468582126144574,0.2546422183735807,8.300528606199737,0.5476,0.529,0.292,11.315181593288735,0.195,0.5269,6.0,0.5146,0.4017,0.0396,0.3457,0.2288,1.0,0.4834,0.2093,0.337,0.6211,0.1086,0.1189,0.0188,0.1634,0.0618,-0.0106,0.0,0.1422,1.0,0.0533,2.685,0.11040000000000001,0.0,1
2.0,4.07753744390572,0.0,1.7422190236679187,1.235471471385307,0.0,7.16703787691222,0.5749,0.6048,0.651,11.18881451190476,0.1816,0.1072,6.0,0.7846,0.3555,0.0178,0.3401,0.4006,1.0,0.5699,0.3288,0.3395,0.6863,0.1398,0.195,0.0653,0.2094,0.0782,0.0471,0.0,0.2188,1.0,0.4265,0.11,0.3435,0.0,0
5.0,4.060443010546419,0.6931471805599453,1.556037135706985,1.1908875647772805,0.5877866649021191,8.888066854754783,0.7125,0.6487,0.5491,12.029770933060211,0.0342,0.227,5.0,0.6879,0.2902,0.2213,0.4213,0.4957,1.0,0.5112,0.4024,0.4806,0.5764,0.4851,0.2978,0.903,0.6697,0.2493,0.0065,0.1842,0.3821,2.0,0.1138,0.25833333333333336,0.2782,-1.0,1
4.0,4.04305126783455,0.0,1.6213664832993742,1.0647107369924282,0.9202827531436926,10.523902736929974,0.0,0.6072,0.5918,11.882321156038325,0.0308,0.2511,4.0,0.7015,0.3947,0.1195,0.236,0.2987,0.0,0.3764,0.4023,0.5574,0.19,0.2065,0.2014,0.9172,0.6982,0.1135,0.013,0.0,0.1833,2.0,0.0901,1.695,0.0,1.0,0
3.0,4.07753744390572,0.0,1.085189268335969,0.2776317365982795,0.4252677354043441,10.21456871841614,0.7972,0.6448,0.4859,11.919343452278108,0.1248,0.2447,4.0,0.7647,0.3836,0.0412,0.1889,0.2264,0.0,0.1655,0.5203,0.4573,0.1468,0.2308,0.1029,0.8147,0.5006,0.18,0.0362,0.0,0.1386,1.0,0.1015,1.01,0.4833,1.0,0
4.0,4.060443010546419,1.3862943611198906,1.3270750014599193,1.068153081183401,0.688134638736401,8.543445562560303,0.3663,0.5302,0.0511,11.055071725970343,0.038,0.0874,1.0,0.6507,0.4977,0.0074,0.132,0.1601,0.0,0.1751,0.447,0.1802,0.1976,0.1795,0.0652,0.1281,0.1699,0.0311,0.0254,0.0,0.104,2.0,0.1041,0.6649999999999999,0.24280000000000002,0.0,0
7.0,3.5553480614894135,0.0,0.9745596399981308,0.16551443847757338,0.2851789422336624,9.991681563272044,0.7026,0.6558,0.7123,11.923948432855738,0.0893,0.0117,4.0,0.734,0.4589,0.0752,0.3542,0.2729,1.0,0.4755,0.2043,0.3874,0.6125,0.4747,0.1348,0.1015,0.1861,0.1232,-0.0324,0.0384,0.3716,0.0,0.2102,0.9966666666666666,0.0,0.0,0
1.0,4.060443010546419,1.9459101490553132,0.412109650826833,0.058268908123975775,0.14842000511827327,6.089044875446846,0.3385,0.3538,0.5007,10.968387926718702,0.0965,0.1227,6.0,0.5867,0.2566,0.1571,0.1406,0.1609,0.0,0.1326,0.2826,0.2496,0.1016,0.1273,0.1664,0.0,0.256,0.0644,0.027,0.0,0.0666,0.0,0.2925,0.8383333333333333,0.2766,0.0,0
5.0,3.8066624897703196,0.6931471805599453,1.691939133945844,0.9745596399981308,0.598836501088704,9.794509389966382,0.0,0.6372,0.3529,11.379736870726484,0.0222,0.1014,5.0,0.6555,0.2611,0.0321,0.3779,0.3533,1.0,0.5453,0.3373,0.4423,0.6271,0.5097,0.1472,0.0993,0.2645,0.1104,-0.0144,0.132,0.3257,3.0,0.0754,2.1083333333333334,0.0,0.0,0
7.0,3.8501476017100584,1.0986122886681096,2.4078456036515385,1.8115620965242347,0.5306282510621704,9.779623565313742,0.379,0.4774,0.2245,11.672941765502893,0.1394,0.4091,6.0,0.7904,0.3164,0.0123,0.2374,0.226,0.0,0.1596,0.3165,0.3766,0.0,0.475,0.1118,0.9115,0.5782,0.4163,0.018,0.0324,0.2513,1.0,0.238,0.5266666666666667,0.2863,-1.0,0
2.0,4.1588830833596715,0.6931471805599453,0.0,0.019802627296179712,0.0295588022415444,9.010913347279288,0.8736,0.6746,0.3127,10.850734168530728,0.1166,0.3277,4.0,0.7812,0.404,0.0479,0.261,0.3466,0.0,0.3341,0.438,0.8175,0.1987,0.1891,0.1939,0.5162,0.4389,0.117,0.0264,0.0,0.1524,2.0,0.0907,0.8416666666666667,0.8096,1.0,1
6.0,3.7376696182833684,1.3862943611198906,0.49469624183610705,0.18232155679395462,0.06765864847381481,11.25358462534413,0.5195,0.4447,0.3961,11.379199767755505,0.1305,0.3152,6.0,0.8009,0.3353,0.0576,0.31,0.3301,0.0,0.2153,0.5855,0.6314,0.1985,0.5759,0.1268,0.7894,0.5781,0.2761,-0.0236,0.041,0.2885,4.0,0.2721,0.0,0.2779,-1.0,0
5.0,4.127134385045092,1.3862943611198906,1.851599469584072,0.6523251860396903,0.46373401623214017,11.973194365119067,0.3056,0.522,0.4123,10.680056341235145,0.0859,0.1188,4.0,0.6201,0.4266,0.0636,0.416,0.4011,1.0,0.5517,0.344,0.4355,0.6468,0.5339,0.1814,0.8178,0.627,0.2503,-0.0026,0.0465,0.4048,3.0,0.092,1.5516666666666665,0.30689999999999995,1.0,0
1.0,3.5263605246161616,0.0,2.1482677326096886,0.7884573603642702,0.0,13.639850364939566,0.6281,0.7356,0.4756,11.888137529907372,0.1,0.1645,4.0,0.5941,0.2428,0.042,0.1951,0.3023,0.0,0.2432,0.4083,0.4236,0.184,0.2247,0.2041,0.5951,0.3951,0.2787,0.0565,0.0,0.089,2.0,0.1488,0.2866666666666667,0.1502,1.0,0
2.0,3.8066624897703196,1.3862943611198906,1.5129270120532565,0.5247285289349821,0.7561219797213337,8.500047032581268,0.679,0.6423,0.6017,11.20052711298135,0.1179,0.4566,1.0,0.5609,0.397,0.1192,0.2215,0.2282,0.0,0.2596,0.3973,0.5277,0.1446,0.1615,0.1804,0.7528,0.4936,0.339,-0.0354,0.0,0.1689,4.0,0.2945,0.9450000000000001,0.1545,1.0,0
4.0,3.912023005428146,1.3862943611198906,0.4252677354043441,0.29266961396282,0.0,12.06257172186816,0.1202,0.4524,0.1928,10.914779325527077,0.0142,0.3919,5.0,0.6695,0.6391,0.1108,0.4221,0.4685,1.0,0.6523,0.6594,0.5172,0.7331,0.253,0.1727,0.9475,0.6223,0.5852,-0.0113,0.0,0.3555,6.0,0.2053,0.7466666666666666,0.472,-1.0,1
4.0,4.060443010546419,1.0986122886681096,1.8115620965242347,1.4973884086254774,0.32208349916911333,10.82377030567982,0.6267,0.784,0.3493,11.410848441635462,0.2116,0.0139,7.0,0.8328,0.1569,0.0725,0.1212,0.132,0.0,0.2595,0.2782,0.2579,0.1627,0.1395,0.137,0.9275,0.5719,0.1641,-0.0348,0.0,0.1247,2.0,0.2927,1.3583333333333334,0.4123,1.0,0
4.0,4.007333185232471,0.0,2.813610696762703,0.08617769624105233,1.803358605071407,9.370160663423624,0.6452,0.6657,0.391,10.643399037071958,0.0509,0.0257,7.0,0.701,0.3872,0.0051,0.1279,0.1839,0.0,0.2745,0.3211,0.2317,0.1101,0.1385,0.0982,0.0483,0.1516,0.0571,-0.0163,0.0,0.135,0.0,0.0566,0.08333333333333333,0.21330000000000002,0.0,0
2.0,4.060443010546419,0.0,1.1052568313867783,0.3784364357202451,0.46373401623214017,10.888651148696658,0.6142,0.6102,0.3866,11.481672127815015,0.0778,0.2321,4.0,0.6018,0.1363,0.0183,0.1506,0.1645,0.0,0.1933,0.3199,0.3057,0.1324,0.1219,0.1202,0.7064,0.426,0.1918,0.0272,0.0,0.0942,0.0,0.0631,0.9733333333333333,0.4455,1.0,0
5.0,4.382026634673881,1.791759469228055,1.4770487243883548,0.832909122935104,0.18232155679395462,9.116249448576587,0.9057,0.5696,0.6578,11.368153995842357,0.0568,0.049,8.0,0.6331,0.5601,0.0554,0.3368,0.2805,1.0,0.4533,0.2743,0.4172,0.5825,0.4518,0.1159,0.9062,0.6055,0.4448,-0.0517,0.2443,0.3758,1.0,0.0504,0.43833333333333335,0.6129,-1.0,0
2.0,3.9512437185814275,0.0,1.6956156086751528,0.08617769624105233,0.8837675401685949,9.152605321324945,0.1718,0.4841,0.3344,11.469997086914306,0.2376,0.2651,6.0,0.4676,0.1901,0.0425,0.4139,0.4894,1.0,0.5934,0.6173,0.4045,0.7181,0.2981,0.1989,0.8088,0.6502,0.1045,0.0394,0.0,0.2512,3.0,0.4353,0.5700000000000001,0.37739999999999996,-1.0,1
3.0,4.04305126783455,0.0,1.5390154481375546,1.007957920399979,0.6729444732424258,8.802221746402456,0.7662,0.574,0.3004,11.34840453280178,0.1375,0.3216,7.0,0.7993,0.1398,0.0743,0.3543,0.3537,1.0,0.5572,0.3311,0.4188,0.6149,0.1514,0.1598,0.1099,0.2917,0.0998,0.0739,0.0,0.26,0.0,0.1258,0.8483333333333333,0.15309999999999999,0.0,1
3.0,4.1588830833596715,1.791759469228055,1.8468787684491346,1.332366019094335,0.76080582903376,9.924465958921319,0.4672,0.5134,0.1758,11.03524443979654,0.0763,0.4627,5.0,0.6261,0.6509,0.1035,0.2247,0.2558,0.0,0.2803,0.3763,0.504,0.1277,0.1461,0.1691,0.6271,0.4557,0.1669,0.0,0.0,0.2036,1.0,0.0582,0.6283333333333334,0.299,1.0,0
5.0,4.02535169073515,0.0,1.1755733298042381,0.5596157879354227,0.5933268452777344,11.360380162501555,0.5255,0.5979,0.5247,12.096241038311405,0.1298,0.3812,4.0,0.7937,0.2715,0.0854,0.2922,0.1905,0.0,0.2875,0.3219,0.336,0.159,0.5194,0.1286,0.0388,0.1429,0.0572,-0.0306,0.1154,0.2786,0.0,0.1333,0.43666666666666665,0.206,0.0,0
1.0,3.6635616461296463,1.0986122886681096,0.27002713721306015,0.07696104113612832,0.11332868530700317,11.036485164732333,0.8748,0.7163,0.4353,11.893605956255762,0.0485,0.1134,4.0,0.7058,0.2842,0.1007,0.16,0.2349,0.0,0.1403,0.3382,0.3573,0.1393,0.1743,0.1501,0.6903,0.4696,0.0,-0.0344,0.0,0.0633,3.0,0.084,1.7933333333333332,0.3486,-1.0,0
2.0,3.6888794541139363,1.0986122886681096,0.3920420877760237,0.0295588022415444,0.13976194237515868,8.036249942132116,0.4486,0.5635,0.6423,11.088109327580149,0.0,0.3802,6.0,0.651,0.2284,0.1535,0.1936,0.2723,0.0,0.2326,0.3947,0.3946,0.1186,0.1474,0.194,0.7094,0.4938,0.2429,-0.0066,0.0,0.117,0.0,0.0613,0.9366666666666668,0.2091,-1.0,0
2.0,4.0943445622221,1.9459101490553132,0.8109302162163288,0.1988508587451652,0.29266961396282,7.0909098220799835,0.456,0.3485,0.4727,12.036795637457015,0.2099,0.1954,4.0,0.8294,0.7763,0.0199,0.309,0.295,1.0,0.5071,0.2012,0.25,0.6313,0.1534,0.1365,0.1158,0.1794,0.1389,-0.0082,0.0,0.1883,2.0,0.0763,1.6716666666666666,0.0677,0.0,1
1.0,4.060443010546419,0.0,0.7561219797213337,0.08617769624105233,0.32208349916911333,11.7698132222486,0.4361,0.4714,0.4466,11.08582805673495,0.1637,0.1223,1.0,0.512,0.7196,0.0406,0.333,0.3845,1.0,0.5185,0.3938,0.4586,0.6032,0.1693,0.16,0.0,0.2072,0.0881,0.0228,0.0,0.1731,2.0,0.1519,0.4083333333333333,0.24359999999999998,0.0,1
2.0,4.007333185232471,0.0,0.9707789171582247,0.5877866649021191,0.4574248470388754,11.054644851868005,0.5579,0.7012,0.8013,12.253828942109308,0.1329,0.078,8.0,0.8034,0.5376,0.1389,0.2385,0.3368,0.0,0.3126,0.6119,0.4699,0.2784,0.2607,0.2193,0.0,0.4717,0.0892,0.0795,0.0,0.1714,6.0,0.1995,0.12666666666666665,0.42019999999999996,1.0,0
4.0,4.110873864173311,0.0,2.190535589185423,1.6956156086751528,0.7227059828014898,9.95967883218587,0.6287,0.6748,0.6879,10.703132102290963,0.1651,0.2453,4.0,0.5285,0.4798,0.0313,0.3962,0.4102,1.0,0.5951,0.3861,0.4795,0.7045,0.1513,0.2001,1.0,0.7801,0.1525,0.0393,0.0,0.3385,3.0,0.3288,1.9883333333333333,0.1671,-1.0,1
5.0,3.8712010109078907,0.0,2.1610215286722587,1.000631880307906,0.4574248470388754,9.338997404184445,0.3499,0.5286,0.4131,10.596434713093407,0.0687,0.2559,2.0,0.6078,0.5442,0.1827,0.4286,0.4085,1.0,0.5568,0.3523,0.4081,0.6089,0.5064,0.2464,0.7747,0.6064,0.3543,0.0353,0.0058,0.3936,4.0,0.1132,0.8366666666666667,0.2708,1.0,0
5.0,3.58351893845611,2.302585092994046,3.2546289945740186,2.3282528397426234,1.766441661243765,8.798454696065095,0.6969,0.4911,0.6113,11.611675177340205,0.1077,0.3205,3.0,0.7461,0.3336,0.0495,0.3066,0.2993,0.0,0.2702,0.7184,0.4226,0.1771,0.6409,0.0976,0.1669,0.2695,0.1361,-0.0062,0.2059,0.3123,4.0,0.1928,0.7283333333333334,0.4393,0.0,0
3.0,4.0943445622221,0.0,1.47932922708708,1.007957920399979,0.3987761199573678,9.326789184619429,0.4261,0.5383,0.3474,10.859460429548987,0.0838,0.6822,4.0,0.6215,0.1428,0.0464,0.2782,0.27,0.0,0.2374,0.6095,0.4476,0.1993,0.2152,0.1059,0.138,0.2003,0.1086,0.0675,0.0,0.1957,1.0,0.2935,0.0,0.4171,0.0,0
1.0,3.8501476017100584,0.0,1.410986973710262,0.6259384308664953,0.48858001481867097,10.525434069084952,0.8394,0.6682,0.6291,11.416249352704767,0.1222,0.7553,5.0,0.5782,0.2049,0.1182,0.2701,0.2225,0.0,0.1581,0.4231,0.3887,0.1179,0.2265,0.1335,0.0537,0.1873,0.0567,0.0329,0.0,0.1458,2.0,0.1555,1.3283333333333334,0.25730000000000003,0.0,0
7.0,4.219507705176107,0.0,0.712949807856125,0.15700374880966475,0.173953307123438,10.597109620319285,0.6118,0.5909,0.413,11.164997865503164,0.2071,0.3354,5.0,0.4784,0.1183,0.0856,0.4344,0.3691,1.0,0.5181,0.321,0.4367,0.5938,0.4909,0.1767,0.0676,0.2406,0.0935,-0.0065,0.0353,0.4095,1.0,0.3826,1.0916666666666666,0.24530000000000002,0.0,0
1.0,4.204692619390966,1.6094379124341003,0.8754687373538999,0.3920420877760237,0.18232155679395462,10.091418348094594,0.2985,0.372,0.3813,11.155235720581366,0.1261,0.0291,5.0,0.5797,0.3286,0.0933,0.3596,0.4818,1.0,0.6386,0.7693,0.4348,0.7635,0.2811,0.1558,0.0901,0.1976,0.1042,-0.0221,0.0,0.2044,5.0,0.3271,3.618333333333333,0.4659,0.0,0
5.0,3.970291913552122,2.4849066497880004,1.5912739418064292,0.8628899551470399,0.924258901523332,12.812152083875636,0.2023,0.4308,0.2335,10.696774142468731,0.0606,0.0476,4.0,0.6164,0.5467,0.0927,0.3643,0.2833,1.0,0.4823,0.2458,0.3729,0.0,0.5064,0.1359,0.0119,0.1778,0.0,0.0449,0.0008,0.3162,1.0,0.0659,1.2416666666666667,0.1369,0.0,1
7.0,4.1588830833596715,1.6094379124341003,0.4700036292457356,0.18232155679395462,0.173953307123438,8.640472207576408,0.2322,0.3866,0.2226,11.549623768752902,0.0482,0.095,6.0,0.65,0.4749,0.0243,0.4119,0.3621,1.0,0.661,0.626,0.2654,0.7137,0.5829,0.116,0.0788,0.2499,0.0908,-0.0285,0.0547,0.4267,4.0,0.1628,2.2616666666666663,0.5828,0.0,0
5.0,3.9512437185814275,1.3862943611198906,2.446685436967803,1.3635373739972745,1.355835153635182,6.2878585601617845,0.5497,0.5647,0.4753,11.039026257804146,0.0379,0.4042,1.0,0.6984,0.4831,0.0641,0.4042,0.3234,1.0,0.4552,0.35,0.3421,0.0,0.4956,0.1218,0.8723,0.5735,0.5084,-0.0235,0.1824,0.4074,3.0,0.2847,1.3833333333333333,0.3315,-1.0,1
2.0,3.784189633918261,1.0986122886681096,0.7839015438284094,0.3074846997479606,0.07696104113612832,11.334073880851555,0.5882,0.682,0.3119,11.853226078282407,0.0436,0.3854,2.0,0.6982,0.7231,0.0065,0.1528,0.1299,0.0,0.1324,0.3414,0.4417,0.1183,0.1379,0.1025,0.6703,0.4371,0.1776,0.014,0.0,0.0658,1.0,0.1554,0.0,0.229,-1.0,0
2.0,3.9889840465642745,0.0,1.840549633397487,0.9820784724121581,0.27002713721306015,10.7034691620099,0.5,0.6475,0.5531,12.13631519611371,0.0802,0.3332,2.0,0.7469,0.563,0.0372,0.3578,0.3576,1.0,0.6658,0.3537,0.5487,0.0,0.1578,0.2021,0.0243,0.1516,0.0869,-0.0123,0.0,0.2215,1.0,0.0835,0.81,0.179,0.0,0
1.0,3.970291913552122,2.639057329615259,1.1817271953786161,0.4054651081081644,0.636576829071551,8.9237243977064,0.319,0.259,0.1191,11.214559859604996,0.0614,0.2628,5.0,0.7283,0.6231,0.0651,0.3135,0.3145,1.0,0.4365,0.2448,0.3334,0.6017,0.1114,0.0955,0.6687,0.4288,0.0907,0.0104,0.0,0.1345,0.0,0.0456,0.7433333333333334,0.1981,1.0,1
4.0,4.04305126783455,1.0986122886681096,2.0744289998562917,0.5877866649021191,0.9593502213346021,8.677439540558334,0.7237,0.5504,0.4399,10.418285277054519,0.0933,0.2243,2.0,0.5857,0.8867,0.0416,0.1925,0.1846,0.0,0.2107,0.3307,0.4262,0.1269,0.1659,0.1598,0.1035,0.2166,0.0703,-0.0233,0.0,0.1434,0.0,0.3463,0.4033333333333333,0.1746,0.0,0
4.0,3.912023005428146,0.0,1.8082887711792655,0.8878912573524571,0.0,10.00563792118106,0.5622,0.5676,0.5254,10.753595745949836,0.1012,0.302,6.0,0.7514,0.6992,0.1275,0.1979,0.2384,0.0,0.1858,0.3559,0.4856,0.0958,0.1497,0.2206,0.0924,0.1858,0.1281,0.0117,0.0,0.129,1.0,0.0794,0.365,0.1797,0.0,0
5.0,3.8501476017100584,0.0,1.5706970841176697,1.0612565021243408,0.7561219797213337,8.845633256340186,0.2816,0.4886,0.1214,12.033907338980594,0.0394,0.1705,5.0,0.7102,0.4769,0.0273,0.2756,0.2524,0.0,0.2402,0.3301,0.4357,0.1263,0.4688,0.209,0.8179,0.5809,0.3821,-0.0653,0.1123,0.2582,3.0,0.1779,3.131666666666667,0.3967,-1.0,1
1.0,3.6888794541139363,0.0,0.8241754429663495,0.44468582126144574,0.36464311358790924,8.731497794063243,0.6065,0.5849,0.1495,10.20913232536208,0.2016,0.1594,2.0,0.5119,0.4296,0.1341,0.1623,0.2355,0.0,0.2748,0.2855,0.336,0.1353,0.1693,0.2029,0.0266,0.1407,0.0524,0.0319,0.0,0.0691,0.0,0.3574,1.49,0.3015,0.0,0
